WORD_ID	SENTENCE_ID
1-80-80	585
1-80-81	586
1-80-82	586
1-80-83	586
1-80-84	587
1-80-85	587
1-80-86	587
1-80-87	587
1-80-88	587
1-80-89	587
1-80-90	587
1-80-91	587
1-80-92	587
1-80-93	587
1-80-94	587
1-80-95	587
1-80-96	587
1-81-1	588
1-81-2	588
1-81-3	588
1-81-4	588
1-81-5	588
1-81-6	588
1-81-7	588
1-81-8	588
1-81-9	588
1-81-10	588
1-81-11	588
1-81-12	588
1-81-13	588
1-81-14	588
1-81-15	588
1-81-16	588
1-81-17	588
1-81-18	589
1-81-19	589
1-81-20	589
1-81-21	589
1-81-22	589
1-81-23	589
1-81-24	590
1-81-25	590
1-81-26	590
1-81-27	590
1-81-28	591
1-81-29	591
1-81-30	591
1-81-31	591
1-81-32	591
1-81-33	591
1-81-34	591
1-81-35	591
1-81-36	591
1-81-37	591
1-81-38	591
1-81-39	591
1-81-40	591
1-81-41	591
1-81-42	591
1-81-43	591
1-81-44	591
1-81-45	591
1-81-46	591
1-81-47	591
1-81-48	591
1-81-49	591
1-81-50	591
1-81-51	591
1-81-52	591
1-81-53	592
1-81-54	592
1-81-55	592
1-81-56	592
1-81-57	592
1-81-58	592
1-81-59	592
1-81-60	592
1-81-61	592
1-81-62	592
1-81-63	592
1-81-64	592
1-81-65	592
1-81-66	592
1-81-67	592
1-81-68	592
1-81-69	592
1-81-70	592
1-81-71	592
1-81-72	592
1-81-73	593
1-81-74	593
1-81-75	593
1-81-76	593
1-81-77	593
1-81-78	594
1-81-79	594
1-81-80	594
1-81-81	594
1-81-82	594
1-81-83	594
1-81-84	594
1-81-85	594
1-82-1	595
1-82-2	595
1-82-3	595
1-82-4	595
1-82-5	595
1-82-6	595
1-82-7	595
1-82-8	595
1-82-9	595
1-82-10	595
1-82-11	595
1-82-12	596
1-82-13	596
1-82-14	596
1-82-15	596
1-82-16	596
1-82-17	596
1-82-18	596
1-82-19	596
1-82-20	596
1-82-21	596
1-82-22	596
1-82-23	596
1-82-24	596
1-82-25	597
1-82-26	597
1-82-27	597
1-82-28	597
1-82-29	597
1-82-30	597
1-82-31	597
1-82-32	597
1-82-33	597
1-82-34	598
1-82-35	598
1-82-36	598
1-82-37	598
1-82-38	598
1-82-39	598
1-82-40	598
1-82-41	599
1-82-42	599
1-82-43	599
1-82-44	599
1-82-45	599
1-82-46	599
1-82-47	599
1-82-48	599
1-82-49	599
1-82-50	599
1-82-51	599
1-82-52	599
1-82-53	600
1-82-54	600
1-82-55	600
1-82-56	600
1-82-57	600
1-82-58	601
1-82-59	601
1-82-60	601
1-82-61	601
1-82-62	601
1-82-63	601
1-82-64	601
1-82-65	601
1-82-66	601
1-82-67	602
1-82-68	602
1-82-69	602
1-82-70	602
1-82-71	603
1-82-72	603
1-82-73	603
1-82-74	603
1-82-75	603
1-82-76	603
1-82-77	603
1-82-78	603
1-82-79	603
1-82-80	603
1-82-81	603
1-82-82	603
1-82-83	603
1-82-84	603
1-82-85	603
1-82-86	603
1-82-87	603
1-82-88	603
1-82-89	603
1-82-90	604
1-82-91	604
1-82-92	604
1-82-93	604
1-82-94	604
1-82-95	604
1-82-96	604
1-83-1	605
1-83-2	605
1-83-3	605
1-83-4	605
1-83-5	605
1-83-6	605
1-83-7	605
1-83-8	605
1-83-9	605
1-83-10	605
1-83-11	605
1-83-12	605
1-83-13	605
1-83-14	605
1-83-15	605
1-83-16	605
1-83-17	605
1-83-18	605
1-83-19	605
1-83-20	605
1-83-21	605
1-83-22	605
1-83-23	605
1-83-24	605
1-83-25	605
1-83-26	605
1-83-27	605
1-83-28	605
1-83-29	605
1-83-30	605
1-83-31	605
1-83-32	605
1-83-33	605
1-83-34	605
1-83-35	605
1-83-36	605
1-83-37	605
1-83-38	605
1-83-39	606
1-83-40	606
1-83-41	606
1-83-42	606
1-83-43	606
1-83-44	606
1-83-45	606
1-83-46	607
1-83-47	607
1-83-48	607
1-83-49	607
1-83-50	607
1-83-51	607
1-83-52	607
1-83-53	607
1-83-54	607
1-83-55	608
1-83-56	608
1-83-57	608
1-83-58	608
1-83-59	608
1-83-60	609
1-83-61	609
1-83-62	609
1-83-63	609
1-83-64	609
1-83-65	609
1-83-66	609
1-83-67	609
1-83-68	609
1-83-69	609
1-83-70	609
1-83-71	609
1-83-72	609
1-83-73	610
1-83-74	610
1-83-75	610
1-83-76	610
1-83-77	610
1-83-78	610
1-83-79	610
1-83-80	610
1-83-81	610
1-83-82	610
1-83-83	611
1-83-84	611
1-83-85	611
1-83-86	611
1-83-87	611
1-83-88	611
1-83-89	612
1-83-90	612
1-83-91	612
1-83-92	612
1-83-93	612
1-83-94	612
1-83-95	612
1-83-96	612
1-83-97	612
1-83-98	612
1-83-99	612
1-83-100	612
1-83-101	612
1-83-102	612
1-83-103	612
1-83-104	612
1-83-105	612
1-83-106	612
1-83-107	612
1-83-108	612
1-83-109	612
1-84-1	613
1-84-2	613
1-84-3	613
1-84-4	613
1-84-5	613
1-84-6	613
1-84-7	613
1-84-8	613
1-84-9	613
1-84-10	614
1-84-11	614
1-84-12	614
1-84-13	614
1-84-14	614
1-84-15	614
1-84-16	614
1-84-17	614
1-84-18	614
1-84-19	614
1-84-20	614
1-84-21	614
1-84-22	615
1-84-23	615
1-84-24	615
1-84-25	615
1-84-26	615
1-84-27	615
1-84-28	616
1-84-29	616
1-84-30	616
1-84-31	616
1-84-32	617
1-84-33	617
1-84-34	617
1-84-35	617
1-84-36	617
1-84-37	618
1-84-38	618
1-84-39	618
1-84-40	618
1-84-41	618
1-84-42	618
1-84-43	618
1-84-44	618
1-84-45	618
1-84-46	619
1-84-47	619
1-84-48	619
1-84-49	619
1-84-50	619
1-84-51	619
1-84-52	619
1-84-53	619
1-84-54	619
1-84-55	619
1-84-56	619
1-84-57	619
1-84-58	619
1-84-59	619
1-84-60	619
1-84-61	619
1-84-62	619
1-84-63	619
1-84-64	619
1-84-65	619
1-84-66	620
1-84-67	620
1-84-68	620
1-84-69	620
1-84-70	620
1-84-71	620
1-84-72	620
1-84-73	620
1-84-74	621
1-84-75	621
1-84-76	622
1-84-77	622
1-84-78	622
1-84-79	623
1-84-80	623
1-84-81	623
1-84-82	623
1-84-83	623
1-84-84	623
1-84-85	624
1-84-86	624
1-84-87	624
1-84-88	624
1-84-89	624
1-84-90	624
1-84-91	624
1-84-92	624
1-84-93	624
1-84-94	624
1-84-95	624
1-84-96	624
1-84-97	624
1-84-98	624
1-84-99	624
1-84-100	625
1-84-101	625
1-84-102	625
1-84-103	625
1-84-104	625
1-85-1	626
1-85-2	626
1-85-3	626
1-85-4	626
1-85-5	626
1-85-6	626
1-85-7	626
1-85-8	626
1-85-9	626
1-85-10	626
1-85-11	626
1-85-12	626
1-85-13	626
1-85-14	626
1-85-15	626
1-85-16	626
1-85-17	626
1-85-18	626
1-85-19	626
1-85-20	626
1-85-21	626
1-85-22	626
1-85-23	626
1-85-24	626
1-85-25	626
1-85-26	626
1-85-27	626
1-85-28	626
1-85-29	626
1-85-30	626
1-85-31	626
1-85-32	626
1-85-33	626
1-85-34	626
1-85-35	626
1-85-36	626
1-85-37	627
1-85-38	627
1-85-39	627
1-85-40	627
1-85-41	627
1-85-42	627
1-85-43	627
1-85-44	627
1-85-45	627
1-85-46	628
1-85-47	628
1-85-48	628
1-85-49	628
1-85-50	628
1-85-51	628
1-85-52	628
1-85-53	628
1-85-54	628
1-85-55	628
1-85-56	628
1-85-57	628
1-85-58	628
1-85-59	628
1-85-60	628
1-85-61	628
1-85-62	628
1-85-63	628
1-85-64	628
1-85-65	628
1-85-66	628
1-85-67	628
1-85-68	628
1-85-69	628
1-85-70	628
1-85-71	628
1-85-72	629
1-85-73	629
1-85-74	629
1-85-75	629
1-85-76	629
1-85-77	629
1-85-78	629
1-85-79	629
1-85-80	629
1-85-81	629
1-85-82	629
1-85-83	629
1-85-84	629
1-85-85	629
1-85-86	630
1-85-87	630
1-85-88	630
1-85-89	630
1-85-90	630
1-85-91	630
1-85-92	630
1-85-93	630
1-85-94	630
1-86-1	631
1-86-2	631
1-86-3	631
1-86-4	631
1-86-5	631
1-86-6	631
1-86-7	631
1-86-8	631
1-86-9	631
1-86-10	631
1-86-11	631
1-86-12	631
1-86-13	631
1-86-14	631
1-86-15	631
1-86-16	631
1-86-17	632
1-86-18	632
1-86-19	632
1-86-20	632
1-86-21	632
1-86-22	632
1-86-23	632
1-86-24	632
1-86-25	632
1-86-26	632
1-86-27	632
1-86-28	632
1-86-29	632
1-86-30	632
1-86-31	632
1-86-32	632
1-86-33	632
1-86-34	633
1-86-35	633
1-86-36	633
1-86-37	633
1-86-38	633
1-86-39	633
1-86-40	633
1-86-41	633
1-86-42	633
1-86-43	633
1-86-44	633
1-86-45	633
1-86-46	633
1-86-47	633
1-86-48	633
1-86-49	633
1-86-50	633
1-86-51	633
1-86-52	633
1-86-53	633
1-86-54	633
1-86-55	633
1-86-56	633
1-86-57	633
1-86-58	633
1-86-59	633
1-86-60	633
1-86-61	633
1-86-62	633
1-86-63	633
1-86-64	634
1-86-65	634
1-86-66	634
1-86-67	634
1-86-68	634
1-86-69	634
1-86-70	634
1-86-71	634
1-86-72	634
1-86-73	634
1-86-74	634
1-86-75	634
1-86-76	635
1-86-77	635
1-86-78	635
1-86-79	635
1-86-80	635
1-86-81	635
1-86-82	635
1-86-83	635
1-86-84	635
1-86-85	635
1-86-86	635
1-86-87	635
1-86-88	635
1-86-89	635
1-86-90	635
1-86-91	635
1-86-92	635
1-86-93	635
1-86-94	635
1-86-95	635
1-86-96	635
1-86-97	635
1-86-98	635
1-86-99	635
1-86-100	635
1-86-101	635
1-86-102	635
1-86-103	635
1-86-104	635
1-86-105	635
1-86-106	635
1-86-107	635
1-86-108	635
1-86-109	635
1-86-110	635
1-86-111	635
1-86-112	635
1-86-113	635
1-86-114	635
1-86-115	635
1-86-116	635
1-87-1	636
1-87-2	636
1-87-3	636
1-87-4	636
1-87-5	636
1-87-6	636
1-87-7	636
1-87-8	636
1-87-9	636
1-87-10	636
1-87-11	636
1-87-12	636
1-87-13	636
1-87-14	637
1-87-15	637
1-87-16	637
1-87-17	637
1-87-18	637
1-87-19	637
1-87-20	637
1-87-21	637
1-87-22	637
1-87-23	637
1-87-24	637
1-87-25	637
1-87-26	637
1-87-27	637
1-87-28	638
1-87-29	638
1-87-30	638
1-87-31	638
1-87-32	638
1-87-33	638
1-87-34	638
1-87-35	638
1-87-36	638
1-87-37	638
1-87-38	638
1-87-39	638
1-87-40	638
1-87-41	638
1-87-42	638
1-87-43	638
1-87-44	638
1-87-45	638
1-87-46	638
1-87-47	638
1-87-48	638
1-87-49	639
1-87-50	639
1-87-51	639
1-87-52	639
1-87-53	639
1-87-54	639
1-87-55	639
1-87-56	639
1-87-57	639
1-87-58	639
1-87-59	640
1-87-60	640
1-87-61	640
1-87-62	640
1-87-63	640
1-87-64	640
1-87-65	640
1-87-66	640
1-87-67	641
1-87-68	641
1-87-69	641
1-87-70	641
1-87-71	641
1-87-72	641
1-87-73	641
1-87-74	641
1-88-1	642
1-88-2	642
1-88-3	642
1-88-4	642
1-88-5	642
1-88-6	642
1-88-7	642
1-88-8	642
1-88-9	642
1-88-10	642
1-88-11	642
1-88-12	642
1-88-13	642
1-88-14	642
1-88-15	642
1-88-16	642
1-88-17	642
1-88-18	642
1-88-19	642
1-88-20	642
1-88-21	642
1-88-22	642
1-88-23	643
1-88-24	643
1-88-25	643
1-88-26	643
1-88-27	643
1-88-28	643
1-88-29	643
1-88-30	643
1-88-31	643
1-88-32	643
1-88-33	643
1-88-34	643
1-88-35	643
1-88-36	643
1-88-37	644
1-88-38	644
1-88-39	644
1-88-40	644
1-88-41	644
1-88-42	644
1-88-43	644
1-88-44	644
1-88-45	644
1-88-46	645
1-88-47	645
1-88-48	645
1-88-49	645
1-88-50	645
1-88-51	645
1-88-52	645
1-88-53	645
1-88-54	645
1-88-55	645
1-88-56	645
1-88-57	645
1-88-58	645
1-88-59	646
1-88-60	646
1-88-61	646
1-88-62	646
1-88-63	646
1-88-64	646
1-88-65	646
1-88-66	646
1-88-67	646
1-88-68	646
1-88-69	646
1-88-70	647
1-88-71	647
1-88-72	647
1-88-73	647
1-88-74	647
1-88-75	647
1-88-76	647
1-88-77	647
1-88-78	648
1-88-79	648
1-88-80	648
1-88-81	648
1-88-82	648
1-88-83	648
1-88-84	648
1-88-85	648
1-88-86	648
1-88-87	648
1-88-88	648
1-88-89	648
1-88-90	648
1-88-91	648
1-88-92	648
1-88-93	648
1-88-94	648
1-88-95	648
1-88-96	648
1-88-97	648
1-88-98	648
1-88-99	648
1-88-100	648
1-88-101	648
1-88-102	648
1-88-103	648
1-88-104	648
1-88-105	648
1-88-106	648
1-89-1	649
1-89-2	649
1-89-3	649
1-89-4	649
1-89-5	649
1-89-6	649
1-89-7	649
1-89-8	649
1-89-9	650
1-89-10	650
1-89-11	650
1-89-12	650
1-89-13	650
1-89-14	650
1-89-15	650
1-89-16	650
1-89-17	650
1-89-18	650
1-89-19	651
1-89-20	651
1-89-21	651
1-89-22	651
1-89-23	651
1-89-24	651
1-89-25	651
1-89-26	651
1-89-27	651
1-89-28	652
1-89-29	652
1-89-30	652
1-89-31	653
1-89-32	653
1-89-33	653
1-89-34	653
1-89-35	653
1-89-36	653
1-89-37	653
1-89-38	653
1-89-39	653
1-89-40	654
1-89-41	654
1-89-42	654
1-89-43	654
1-89-44	654
1-89-45	654
1-89-46	654
1-89-47	654
1-89-48	654
1-89-49	654
1-89-50	654
1-89-51	654
1-89-52	654
1-89-53	654
1-89-54	654
1-89-55	654
1-89-56	654
1-89-57	654
1-89-58	654
1-89-59	654
1-89-60	654
1-89-61	654
1-89-62	654
1-89-63	654
1-89-64	654
1-89-65	654
1-89-66	654
1-89-67	655
1-89-68	655
1-89-69	655
1-89-70	655
1-89-71	655
1-89-72	655
1-89-73	655
1-89-74	655
1-89-75	655
1-89-76	655
1-89-77	656
1-89-78	656
1-89-79	656
1-89-80	657
1-89-81	657
1-89-82	657
1-89-83	657
1-89-84	657
1-89-85	657
1-89-86	657
1-89-87	657
1-89-88	657
1-90-1	658
1-90-2	658
1-90-3	658
1-90-4	658
1-90-5	658
1-90-6	658
1-90-7	658
1-90-8	658
1-90-9	658
1-90-10	658
1-90-11	658
1-90-12	658
1-90-13	659
1-90-14	659
1-90-15	659
1-90-16	659
1-90-17	659
1-90-18	659
1-90-19	659
1-90-20	659
1-90-21	659
1-90-22	659
1-90-23	659
1-90-24	659
1-90-25	659
1-90-26	659
1-90-27	659
1-90-28	659
1-90-29	659
1-90-30	659
1-90-31	659
1-90-32	659
1-90-33	659
1-90-34	659
1-90-35	659
1-90-36	659
1-90-37	659
1-90-38	659
1-90-39	659
1-90-40	659
1-90-41	659
1-90-42	659
1-90-43	659
1-90-44	659
1-90-45	659
1-90-46	659
1-90-47	659
1-90-48	659
1-90-49	659
1-90-50	659
1-90-51	659
1-90-52	659
1-90-53	659
1-90-54	660
1-90-55	660
1-90-56	660
1-90-57	660
1-90-58	660
1-90-59	660
1-90-60	660
1-90-61	660
1-90-62	660
1-90-63	660
1-90-64	660
1-90-65	660
1-90-66	660
1-90-67	660
1-90-68	660
1-90-69	660
1-90-70	660
1-90-71	660
1-90-72	660
1-90-73	660
1-90-74	660
1-90-75	660
1-90-76	660
1-90-77	661
1-90-78	661
1-90-79	661
1-90-80	661
1-90-81	661
1-90-82	661
1-90-83	661
1-90-84	661
1-90-85	661
1-90-86	661
1-90-87	662
1-90-88	662
1-90-89	662
1-90-90	662
1-90-91	662
1-90-92	662
1-90-93	662
1-90-94	662
1-90-95	662
1-90-96	662
1-90-97	662
1-90-98	662
1-91-1	663
1-91-2	663
1-91-3	663
1-91-4	663
1-91-5	663
1-91-6	663
1-91-7	663
1-91-8	663
1-91-9	663
1-91-10	663
1-91-11	663
1-91-12	663
1-91-13	663
1-91-14	663
1-91-15	663
1-91-16	663
1-91-17	663
1-91-18	663
1-91-19	663
1-91-20	663
1-91-21	663
1-91-22	663
1-91-23	663
1-91-24	663
1-91-25	663
1-91-26	664
1-91-27	664
1-91-28	664
1-91-29	664
1-91-30	664
1-91-31	664
1-91-32	664
1-91-33	664
1-91-34	664
1-91-35	664
1-91-36	664
1-91-37	664
1-91-38	664
1-91-39	664
1-91-40	664
1-91-41	665
1-91-42	665
1-91-43	665
1-91-44	665
1-91-45	665
1-91-46	665
1-91-47	665
1-91-48	665
1-91-49	665
1-91-50	666
1-91-51	666
1-91-52	666
1-91-53	666
1-91-54	666
1-91-55	666
1-91-56	666
1-91-57	666
1-91-58	666
1-91-59	666
1-91-60	666
1-91-61	666
1-91-62	666
1-91-63	666
1-91-64	666
1-91-65	666
1-91-66	666
1-91-67	666
1-91-68	666
1-91-69	666
1-91-70	666
1-91-71	666
1-92-1	667
1-92-2	667
1-92-3	667
1-92-4	667
1-92-5	667
1-92-6	667
1-92-7	667
1-92-8	667
1-92-9	667
1-92-10	667
1-92-11	667
1-92-12	667
1-92-13	667
1-92-14	667
1-92-15	667
1-92-16	667
1-92-17	667
1-92-18	667
1-92-19	667
1-92-20	667
1-92-21	667
1-92-22	667
1-92-23	667
1-92-24	667
1-92-25	667
1-92-26	667
1-92-27	667
1-92-28	667
1-92-29	667
1-92-30	667
1-92-31	667
1-92-32	667
1-92-33	667
1-92-34	667
1-92-35	667
1-92-36	667
1-92-37	667
1-92-38	667
1-92-39	667
1-92-40	667
1-92-41	667
1-92-42	667
1-92-43	668
1-92-44	668
1-92-45	668
1-92-46	668
1-92-47	668
1-92-48	668
1-92-49	668
1-92-50	668
1-92-51	668
1-92-52	668
1-92-53	668
1-92-54	668
1-92-55	668
1-92-56	668
1-92-57	669
1-92-58	669
1-92-59	670
1-92-60	670
1-92-61	670
1-92-62	670
1-92-63	670
1-92-64	671
1-92-65	671
1-92-66	671
1-92-67	672
1-92-68	672
1-92-69	672
1-92-70	672
1-92-71	672
1-92-72	672
1-92-73	672
1-92-74	672
1-92-75	672
1-92-76	673
1-92-77	673
1-92-78	673
1-92-79	674
1-92-80	674
1-92-81	674
1-92-82	674
1-92-83	674
1-92-84	674
1-92-85	675
1-92-86	675
1-92-87	675
1-92-88	675
1-92-89	675
1-92-90	675
1-92-91	675
1-92-92	675
1-92-93	676
1-92-94	676
1-92-95	676
1-92-96	676
1-92-97	676
1-92-98	676
1-92-99	676
1-92-100	676
1-92-101	676
1-92-102	677
1-92-103	677
1-92-104	678
1-93-1	679
1-93-2	679
1-93-3	679
1-93-4	679
1-93-5	679
1-93-6	679
1-93-7	679
1-93-8	679
1-93-9	679
1-93-10	679
1-93-11	680
1-93-12	680
1-93-13	680
1-93-14	680
1-93-15	680
1-93-16	680
1-93-17	680
1-93-18	680
1-93-19	680
1-93-20	680
1-93-21	680
1-93-22	681
1-93-23	681
1-93-24	681
1-93-25	681
1-93-26	681
1-93-27	681
1-93-28	681
1-93-29	681
1-93-30	681
1-93-31	682
1-93-32	682
1-93-33	682
1-93-34	682
1-93-35	682
1-93-36	682
1-93-37	682
1-93-38	682
1-93-39	682
1-93-40	682
1-93-41	682
1-93-42	682
1-93-43	683
1-93-44	683
1-93-45	683
1-93-46	683
1-93-47	683
1-93-48	684
1-93-49	685
1-93-50	685
1-93-51	685
1-93-52	685
1-93-53	686
1-93-54	686
1-93-55	686
1-93-56	686
1-93-57	686
1-93-58	686
1-93-59	686
1-93-60	686
1-93-61	686
1-93-62	686
1-93-63	686
1-93-64	686
1-93-65	687
1-93-66	687
1-93-67	687
1-93-68	687
1-93-69	688
1-93-70	688
1-93-71	688
1-93-72	688
1-93-73	689
1-93-74	689
1-93-75	690
1-93-76	690
1-93-77	690
1-93-78	690
1-93-79	690
1-93-80	690
1-93-81	690
1-93-82	690
1-93-83	690
1-93-84	690
1-93-85	690
1-93-86	690
1-93-87	690
1-93-88	690
1-93-89	690
1-93-90	690
1-93-91	690
1-93-92	690
1-93-93	690
1-93-94	690
1-93-95	690
1-93-96	690
1-93-97	690
1-94-1	691
1-94-2	691
1-94-3	691
1-94-4	691
1-94-5	691
1-94-6	691
1-94-7	692
1-94-8	692
1-94-9	692
1-94-10	692
1-94-11	693
1-94-12	693
1-94-13	693
1-94-14	693
1-94-15	693
1-94-16	693
1-94-17	693
1-94-18	693
1-94-19	693
1-94-20	693
1-94-21	693
1-94-22	693
1-94-23	693
1-94-24	693
1-94-25	693
1-94-26	693
1-94-27	693
1-94-28	693
1-94-29	693
1-94-30	693
1-94-31	693
1-94-32	694
1-94-33	694
1-94-34	694
1-94-35	694
1-94-36	694
1-94-37	694
1-94-38	694
1-94-39	694
1-94-40	695
1-94-41	695
1-94-42	695
1-94-43	696
1-94-44	696
1-94-45	696
1-94-46	696
1-94-47	696
1-94-48	696
1-94-49	697
1-94-50	697
1-94-51	697
1-94-52	697
1-94-53	698
1-94-54	698
1-94-55	698
1-94-56	698
1-94-57	698
1-94-58	698
1-94-59	699
1-94-60	700
1-94-61	701
1-94-62	701
1-94-63	701
1-94-64	701
1-94-65	701
1-94-66	701
1-94-67	701
1-94-68	701
1-94-69	701
1-94-70	702
1-94-71	702
1-94-72	702
1-94-73	702
1-94-74	702
1-94-75	702
1-94-76	702
1-94-77	703
1-94-78	703
1-94-79	703
1-94-80	703
1-94-81	703
1-94-82	703
1-94-83	704
1-94-84	704
1-94-85	704
1-94-86	704
1-94-87	704
1-94-88	704
1-94-89	705
1-94-90	706
1-94-91	706
1-94-92	706
1-94-93	706
1-94-94	706
1-94-95	706
1-94-96	706
1-94-97	706
1-94-98	706
1-94-99	706
1-94-100	706
1-94-101	706
1-95-1	707
1-95-2	707
1-95-3	707
1-95-4	707
1-95-5	707
1-95-6	707
1-95-7	707
1-95-8	707
1-95-9	707
1-95-10	707
1-95-11	707
1-95-12	707
1-95-13	707
1-95-14	707
1-95-15	707
1-95-16	708
1-95-17	708
1-95-18	708
1-95-19	708
1-95-20	708
1-95-21	708
1-95-22	708
1-95-23	708
1-95-24	709
1-95-25	709
1-95-26	709
1-95-27	709
1-95-28	709
1-95-29	709
1-95-30	709
1-95-31	709
1-95-32	709
1-95-33	709
1-95-34	710
1-95-35	710
1-95-36	710
1-95-37	710
1-95-38	710
1-95-39	710
1-95-40	710
1-95-41	710
1-95-42	710
1-95-43	711
1-95-44	711
1-95-45	711
1-95-46	711
1-95-47	711
1-95-48	712
1-95-49	712
1-95-50	712
1-95-51	713
1-95-52	713
1-95-53	713
1-95-54	713
1-95-55	714
1-95-56	714
1-95-57	714
1-95-58	714
1-95-59	714
1-95-60	714
1-95-61	714
1-95-62	714
1-95-63	714
1-95-64	714
1-95-65	715
1-95-66	715
1-95-67	715
1-95-68	715
1-95-69	715
1-95-70	716
1-95-71	716
1-95-72	716
1-95-73	716
1-95-74	717
1-95-75	717
1-95-76	717
1-95-77	717
1-95-78	717
1-95-79	717
1-95-80	717
1-95-81	718
1-95-82	718
1-95-83	718
1-95-84	719
1-95-85	719
1-95-86	719
1-95-87	719
1-95-88	719
1-95-89	719
1-95-90	719
1-95-91	719
1-95-92	719
1-95-93	719
1-95-94	719
1-95-95	719
1-95-96	719
1-95-97	719
1-95-98	719
1-95-99	719
1-95-100	719
1-95-101	719
1-95-102	719
1-95-103	719
1-95-104	719
1-95-105	719
1-95-106	719
1-95-107	719
1-95-108	719
1-95-109	720
1-96-1	721
1-96-2	721
1-96-3	721
1-96-4	721
1-96-5	722
1-96-6	722
1-96-7	722
1-96-8	722
1-96-9	722
1-96-10	723
1-96-11	723
1-96-12	723
1-96-13	724
1-96-14	724
1-96-15	724
1-96-16	724
1-96-17	725
1-96-18	725
1-96-19	725
1-96-20	725
1-96-21	725
1-96-22	725
1-96-23	726
1-96-24	726
1-96-25	726
1-96-26	726
1-96-27	726
1-96-28	726
1-96-29	727
1-96-30	727
1-96-31	727
1-96-32	727
1-96-33	728
1-96-34	728
1-96-35	728
1-96-36	728
1-96-37	728
1-96-38	728
1-96-39	728
1-96-40	728
1-96-41	728
1-96-42	728
1-96-43	728
1-96-44	728
1-96-45	729
1-96-46	729
1-96-47	729
1-96-48	729
1-96-49	729
1-96-50	729
1-96-51	729
1-96-52	729
1-96-53	729
1-96-54	730
1-96-55	730
1-96-56	730
1-96-57	730
1-96-58	730
1-96-59	730
1-96-60	730
1-96-61	730
1-96-62	730
1-96-63	730
1-96-64	730
1-96-65	730
1-96-66	730
1-96-67	730
1-96-68	730
1-96-69	730
1-96-70	730
1-96-71	730
1-96-72	730
1-96-73	730
1-96-74	731
1-96-75	731
1-96-76	731
1-96-77	731
1-96-78	731
1-96-79	731
1-96-80	731
1-96-81	731
1-96-82	731
1-96-83	731
1-96-84	731
1-96-85	732
1-96-86	732
1-96-87	732
1-96-88	732
1-96-89	732
1-96-90	732
1-96-91	732
1-96-92	732
1-97-1	733
1-97-2	733
1-97-3	733
1-97-4	733
1-97-5	733
1-97-6	733
1-97-7	733
1-97-8	733
1-97-9	733
1-97-10	733
1-97-11	733
1-97-12	733
1-97-13	733
1-97-14	733
1-97-15	733
1-97-16	734
1-97-17	734
1-97-18	734
1-97-19	735
1-97-20	735
1-97-21	735
1-97-22	736
1-97-23	736
1-97-24	736
1-97-25	736
1-97-26	736
1-97-27	736
1-97-28	736
1-97-29	737
1-97-30	737
1-97-31	737
1-97-32	737
1-97-33	738
1-97-34	738
1-97-35	738
1-97-36	738
1-97-37	739
1-97-38	739
1-97-39	739
1-97-40	739
1-97-41	739
1-97-42	739
1-97-43	739
1-97-44	739
1-97-45	739
1-97-46	739
1-97-47	739
1-97-48	739
1-97-49	739
1-97-50	739
1-97-51	740
1-97-52	740
1-97-53	740
1-97-54	740
1-97-55	741
1-97-56	741
1-97-57	741
1-97-58	741
1-97-59	741
1-97-60	741
1-97-61	741
1-97-62	741
1-97-63	741
1-97-64	741
1-97-65	742
1-97-66	742
1-97-67	742
1-97-68	742
1-97-69	742
1-97-70	742
1-97-71	743
1-97-72	743
1-97-73	743
1-97-74	743
1-97-75	743
1-97-76	743
1-97-77	743
1-97-78	743
1-97-79	743
1-97-80	743
1-97-81	743
1-97-82	744
1-97-83	744
1-97-84	744
1-97-85	744
1-97-86	744
1-97-87	744
1-98-1	745
1-98-2	745
1-98-3	745
1-98-4	745
1-98-5	745
1-98-6	745
1-98-7	745
1-98-8	745
1-98-9	745
1-98-10	745
1-98-11	745
1-98-12	745
1-98-13	745
1-98-14	745
1-98-15	745
1-98-16	745
1-98-17	745
1-98-18	745
1-98-19	745
1-98-20	745
1-98-21	745
1-98-22	745
1-98-23	745
1-98-24	746
1-98-25	746
1-98-26	746
1-98-27	746
1-98-28	746
1-98-29	746
1-98-30	746
1-98-31	746
1-98-32	746
1-98-33	746
1-98-34	746
1-98-35	746
1-98-36	746
1-98-37	746
1-98-38	746
1-98-39	746
1-98-40	746
1-98-41	746
1-98-42	746
1-98-43	747
1-98-44	747
1-98-45	747
1-98-46	747
1-98-47	747
1-98-48	747
1-98-49	747
1-98-50	747
1-98-51	748
1-98-52	748
1-98-53	748
1-98-54	748
1-98-55	748
1-98-56	748
1-98-57	748
1-98-58	748
1-98-59	748
1-98-60	748
1-98-61	748
1-98-62	748
1-98-63	748
1-98-64	748
1-98-65	748
1-98-66	748
1-98-67	748
1-98-68	749
1-98-69	749
1-98-70	749
1-98-71	749
1-98-72	750
1-98-73	750
1-98-74	750
1-98-75	750
1-98-76	750
1-98-77	750
1-98-78	750
1-98-79	750
1-98-80	750
1-98-81	750
1-98-82	750
1-98-83	750
1-98-84	750
1-98-85	750
1-98-86	750
1-98-87	750
1-98-88	750
1-98-89	750
1-98-90	750
1-98-91	750
1-98-92	750
1-98-93	750
1-99-1	751
1-99-2	751
1-99-3	751
1-99-4	751
1-99-5	751
1-99-6	751
